pair_id,context_id,title_a,title_b,track_id_a,track_id_b,track_a_source_path,track_b_source_path,engine_decision_class,engine_recommendation_policy,engine_score,engine_confidence,engine_strategy,engine_blend_profile_auto,engine_blend_profile_explanation,engine_alternative_strategies,engine_standard_blend_allowed,engine_tempo_gate,engine_harmonic_gate,engine_tempo_feasibility,engine_tempo_relation,engine_harmonic_relation,engine_context_fit,engine_bass_conflict_risk,engine_vocal_clash_risk,engine_window_a_id,engine_window_a_type,engine_window_a(mm:ss),engine_window_b_id,engine_window_b_type,engine_window_b(mm:ss),engine_pair_window_a(mm:ss),engine_pair_window_b(mm:ss),engine_pair_score,engine_compatible_contexts,engine_policy_reasons,engine_risks,engine_warnings,dj_verdict(accept/review/reject),dj_mixability_rating,dj_transition_strategy,dj_comment
a749c305f32f7d51__fea8b371ffd2adc5,,AIROD - Rave Cycle (Original Mix),Povoa - Hacked Lime (Original Mix),a749c305f32f7d51,fea8b371ffd2adc5,data/raw/AIROD - Rave Cycle (Original Mix).mp3,data/raw/Povoa - Hacked Lime (Original Mix).mp3,review_required,review_only,0.726,0.69,standard_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.48 favors a deliberate low-end handoff.,phrase_aligned_blend;short_blend,True,pass,review,high,direct,unknown,,0.4808,0.0959,a749c305f32f7d51_tw2,mix_out,5:11-5:27,fea8b371ffd2adc5_tw2,mix_in,0:08-0:24,5:11-5:27,0:08-0:24,1.9393,club_opening;club_peak;festival_daytime,harmonic risk 0.53 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.48);harmonic risk 0.53 — unknown key move;harmonic risk 0.53 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
aaecfee7674ae3ed__06987e170b8722e1,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",BRUX (AUS) - Pull The Trigger (Original Mix),aaecfee7674ae3ed,06987e170b8722e1,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/BRUX (AUS) - Pull The Trigger (Original Mix).mp3,review_required,review_only,0.707,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.51 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.509,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,06987e170b8722e1_tw2,mix_in,0:00-0:13,0:33-0:49,0:00-0:13,1.9658,club_opening;festival_daytime,harmonic risk 0.54 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.51);harmonic risk 0.54 — unknown key move;harmonic risk 0.54 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
aaecfee7674ae3ed__0b6db038bbd47b93,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)","Fold, cu.rve - Business (Original Mix)",aaecfee7674ae3ed,0b6db038bbd47b93,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3","data/raw/Fold, cu.rve - Business (Original Mix).mp3",review_required,review_only,0.6754,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.49 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,risky,,0.4893,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,0b6db038bbd47b93_tw3,mix_in,0:17-0:33,0:33-0:49,0:17-0:33,1.8059,club_opening;festival_daytime,harmonic risk 0.74 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.49);harmonic risk 0.74 — risky key move;harmonic risk 0.74 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
aaecfee7674ae3ed__0d74f481c29d23c7,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",Butch - Schlecker (Original Mix),aaecfee7674ae3ed,0d74f481c29d23c7,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/Butch - Schlecker (Original Mix).mp3,non_standard_strategy_required,review_only,0.5892,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,hard_cut;reset,False,strategy_dependent,review,low,direct,risky,,0.398,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,0d74f481c29d23c7_tw1,mix_out,6:12-6:22,0:33-0:49,6:12-6:22,2.0311,club_closing;club_opening;club_peak;festival_daytime,large BPM jump 12.2% rejects a standard blend;harmonic risk 0.75 needs masking or careful transition timing;shared rules require manual review,harmonic risk 0.75 — risky key move;large BPM jump 12.2% rejects a standard blend;harmonic risk 0.75 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;large BPM jump — treat as a transition move, not a standard blend; shared rules suggest a non-standard exit",,,,
aaecfee7674ae3ed__4056c8ee53cfb090,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)","Oscar Farrell, Mount XLR - Mod Break (Original Mix)",aaecfee7674ae3ed,4056c8ee53cfb090,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3","data/raw/Oscar Farrell, Mount XLR - Mod Break (Original Mix).mp3",non_standard_strategy_required,review_only,0.6717,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,pass,medium,direct,relative_major_minor,,0.4923,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,4056c8ee53cfb090_tw1,mix_in,1:20-1:36,0:33-0:49,1:20-1:36,2.1959,club_closing;club_opening;club_peak;festival_daytime,effective BPM gap 7.7% needs a non-standard tempo strategy;shared rules require manual review,moderate bass conflict (0.49);effective BPM gap 7.7% needs a non-standard tempo strategy;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
aaecfee7674ae3ed__48c18f8c79fc588e,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)","Mala, Magugu - Militant Don (Vocal)",aaecfee7674ae3ed,48c18f8c79fc588e,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3","data/raw/Mala, Magugu - Militant Don (Vocal).mp3",review_required,review_only,0.7154,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.52 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,pass,high,direct,adjacent_same_mode,,0.5185,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,48c18f8c79fc588e_tw1,mix_in,0:16-0:32,0:33-0:49,0:16-0:32,2.0407,club_opening;festival_daytime,shared rules require manual review,moderate bass conflict (0.52),"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
aaecfee7674ae3ed__76609e489f01f9de,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",Rohaan - Got No _3 (Original Mix),aaecfee7674ae3ed,76609e489f01f9de,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/Rohaan - Got No _3 (Original Mix).mp3,review_required,review_only,0.6971,0.69,short_blend,bass_swap,Auto mode selects bass swap because bass conflict risk 0.46 favors a deliberate low-end handoff.,phrase_aligned_blend;standard_blend,True,pass,review,high,direct,unknown,,0.4604,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,76609e489f01f9de_tw1,bridge,1:31-1:47,0:33-0:49,1:31-1:47,1.8598,club_closing;club_opening;club_peak;festival_daytime,harmonic risk 0.57 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.46);harmonic risk 0.57 — unknown key move;harmonic risk 0.57 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable",,,,
aaecfee7674ae3ed__79d93a2a256d0920,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",Bodhi - Thirst (Original Mix),aaecfee7674ae3ed,79d93a2a256d0920,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/Bodhi - Thirst (Original Mix).mp3,review_required,review_only,0.6611,0.69,phrase_aligned_blend,tops_swap,Auto mode selects tops swap because phrase aligned blend prefers a tighter upper-band handoff.,short_blend;echo_out,True,pass,review,medium,direct,risky,,0.4016,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,79d93a2a256d0920_tw1,mix_in,0:59-1:15,0:33-0:49,0:59-1:15,2.1327,club_opening;club_peak;festival_daytime,harmonic risk 0.74 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.40);harmonic risk 0.74 — risky key move;harmonic risk 0.74 needs masking or careful transition timing,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined",,,,
aaecfee7674ae3ed__85d8116989ea2f32,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",O_Flynn - Srekye (Extended Mix),aaecfee7674ae3ed,85d8116989ea2f32,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/O_Flynn - Srekye (Extended Mix).mp3,non_standard_strategy_required,review_only,0.6302,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,unknown,,0.418,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,85d8116989ea2f32_tw2,mix_in,0:08-0:24,0:33-0:49,0:08-0:24,1.9861,club_closing;club_opening;club_peak;festival_daytime,effective BPM gap 7.7% needs a non-standard tempo strategy;harmonic risk 0.58 needs masking or careful transition timing;shared rules require manual review,moderate bass conflict (0.42);harmonic risk 0.58 — unknown key move;effective BPM gap 7.7% needs a non-standard tempo strategy;harmonic risk 0.58 needs masking or careful transition timing;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
aaecfee7674ae3ed__a749c305f32f7d51,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",AIROD - Rave Cycle (Original Mix),aaecfee7674ae3ed,a749c305f32f7d51,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/AIROD - Rave Cycle (Original Mix).mp3,non_standard_strategy_required,review_only,0.6324,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,pass,medium,direct,unknown,,0.651,0.0959,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,a749c305f32f7d51_tw1,mix_in,0:00-0:09,0:33-0:49,0:00-0:09,2.1606,club_closing;club_opening;club_peak;festival_daytime,effective BPM gap 10.0% needs a non-standard tempo strategy;bass conflict risk 0.65 is elevated;shared rules require manual review,high bass conflict (0.65) — both tracks bass-heavy;effective BPM gap 10.0% needs a non-standard tempo strategy;bass conflict risk 0.65 is elevated;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;low key confidence — verify key before trusting harmonic result;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
aaecfee7674ae3ed__b2d3c5c17b5e26ac,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",Bodhi - 433Mhz (Original Mix),aaecfee7674ae3ed,b2d3c5c17b5e26ac,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/Bodhi - 433Mhz (Original Mix).mp3,reject_standard_blend,suppress,0.6515,0.69,echo_out,plain_blend,Auto mode falls back to plain blend because the engine prefers echo out over a standard overlap.,short_blend;hard_cut,False,pass,fail,medium,direct,risky,,0.4354,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,b2d3c5c17b5e26ac_tw2,mix_in,0:49-1:05,0:33-0:49,0:49-1:05,1.9634,club_opening;festival_daytime,harmonic clash risk 0.75 breaches the shared hard limit;shared hard block triggered recommendation suppression,moderate bass conflict (0.44);harmonic risk 0.75 — risky key move;harmonic clash risk 0.75 breaches the shared hard limit;harmonic gate failed — exposed key clash risk;shared pair rules triggered a hard block for standard blending,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;tempo gap is above easy-blend range — keep the overlap disciplined; shared rules suggest a non-standard exit",,,,
aaecfee7674ae3ed__deb940c4a6052fed,,"TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI)",Jorg Kuning - Mercedes (Original Mix),aaecfee7674ae3ed,deb940c4a6052fed,"data/raw/TSVI, Josi Devil - M.e.S (feat. TSVI) (feat. TSVI).mp3",data/raw/Jorg Kuning - Mercedes (Original Mix).mp3,non_standard_strategy_required,review_only,0.6172,0.69,tempo_ramp,plain_blend,Auto mode falls back to plain blend because the engine prefers tempo ramp over a standard overlap.,echo_out;break_transition;hard_cut,False,strategy_dependent,review,medium,direct,risky,,0.6139,0.1082,aaecfee7674ae3ed_tw1,mix_in,0:33-0:49,deb940c4a6052fed_tw1,mix_in,0:03-0:19,0:33-0:49,0:03-0:19,2.0548,club_opening;festival_daytime,effective BPM gap 7.7% needs a non-standard tempo strategy;harmonic risk 0.71 needs masking or careful transition timing;bass conflict risk 0.61 is elevated;shared rules require manual review,high bass conflict (0.61) — both tracks bass-heavy;harmonic risk 0.71 — risky key move;effective BPM gap 7.7% needs a non-standard tempo strategy;harmonic risk 0.71 needs masking or careful transition timing;bass conflict risk 0.61 is elevated;tempo relation requires a non-standard transition strategy,"style fit unavailable (missing style labels) — neutral;risky key relation, but low harmonic exposure may mask it;context fit unavailable (no context profile) — neutral;no context profile — role/fit is context-free;not DJ-validated — output is a candidate estimate, not ground truth;conflicting descriptors — interpretation is unstable;standard blend is risky at this BPM gap — non-standard strategy preferred; shared rules suggest a non-standard exit",,,,
